Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.652622666358947754e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.795700000000000074e+01,3.709700000000000131e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.662627232074737549e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.719500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.672631795406341553e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.795700000000000074e+01,3.709700000000000131e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.682638137340545654e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.685199999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.692654335498809814e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.795700000000000074e+01,3.709700000000000131e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.702662355899810791e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.795700000000000074e+01,3.729200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.712667965888977051e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.785900000000000176e+01,3.719500000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.722677347660064697e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.805499999999999972e+01,3.739000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.732688617706298828e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.795700000000000074e+01,3.739000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.742702100276947021e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.815200000000000102e+01,3.734100000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.752703011035919189e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.790800000000000125e+01,3.724300000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.762713451385498047e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.790800000000000125e+01,3.739000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.772719838619232178e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.825000000000000000e+01,3.748799999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.782723789215087891e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.758599999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.792728536128997803e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.825000000000000000e+01,3.729200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.802738585472106934e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.743900000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.812745873928070068e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.805499999999999972e+01,3.734100000000000108e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.822752997875213623e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.768299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.832755591869354248e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.825000000000000000e+01,3.768299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.842765512466430664e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.763400000000000034e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.852773368358612061e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.795700000000000074e+01,3.778099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.862780878543853760e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.805499999999999972e+01,3.778099999999999881e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.872784633636474609e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.785900000000000176e+01,3.773199999999999932e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.882791650295257568e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.790800000000000125e+01,3.787899999999999778e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.892800250053405762e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.792799999999999727e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.902813682556152344e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.797699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.912823522090911865e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.829899999999999949e+01,3.812299999999999756e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.922827565670013428e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.787899999999999778e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.932841961383819580e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.792799999999999727e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.942855589389801025e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.810399999999999920e+01,3.807399999999999807e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.952873508930206299e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.962883236408233643e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.810399999999999920e+01,3.797699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.972894852161407471e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.815200000000000102e+01,3.802499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.982903478145599365e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.992914516925811768e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.815200000000000102e+01,3.802499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.002925920486450195e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.805499999999999972e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.012927322387695312e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.022929952144622803e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.800600000000000023e+01,3.812299999999999756e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.032938368320465088e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.841599999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.042946147918701172e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.820100000000000051e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.052958905696868896e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.805499999999999972e+01,3.831900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.062970812320709229e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.810399999999999920e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.072975873947143555e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.810399999999999920e+01,3.827000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.082982995510101318e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.810399999999999920e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.092990713119506836e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.825000000000000000e+01,3.831900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.103002860546112061e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.829899999999999949e+01,3.836800000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.113015186786651611e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.810399999999999920e+01,3.841599999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.123020174503326416e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.829899999999999949e+01,3.807399999999999807e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.133027300834655762e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.829899999999999949e+01,3.831900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.143036313056945801e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.831900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.153042342662811279e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.839699999999999847e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.163047089576721191e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.825000000000000000e+01,3.836800000000000210e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.173051948547363281e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.825000000000000000e+01,3.812299999999999756e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.183059692382812500e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.839699999999999847e+01,3.797699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.193066003322601318e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.802499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.203078885078430176e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.834799999999999898e+01,3.817199999999999704e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.213087799549102783e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.802499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.223095121383666992e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.802499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.233104474544525146e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.869000000000000128e+01,3.831900000000000261e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.243115646839141846e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.797699999999999676e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.253125636577606201e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.869000000000000128e+01,3.822099999999999653e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.263129284381866455e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.869000000000000128e+01,3.802499999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.273137786388397217e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.854299999999999926e+01,3.841599999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.283145966529846191e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.841599999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.293154141902923584e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.846500000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.303168251514434814e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.851400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.313174750804901123e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.844600000000000151e+01,3.856300000000000239e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.323189840316772461e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.839699999999999847e+01,3.851400000000000290e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.333192689418792725e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.839699999999999847e+01,3.856300000000000239e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.343195872306823730e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.861200000000000188e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.353200576305389404e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.880700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.363209314346313477e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.871000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.373223052024841309e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.871000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.383231811523437500e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.890500000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.393242652416229248e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.885600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.403249554634094238e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.873900000000000077e+01,3.880700000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.413253810405731201e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.854299999999999926e+01,3.885600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.423259181976318359e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.873900000000000077e+01,3.885600000000000165e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.433268277645111084e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.873900000000000077e+01,3.871000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.443275573253631592e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.854299999999999926e+01,3.905199999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.453285670280456543e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.829899999999999949e+01,3.895400000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.463293154239654541e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.878800000000000026e+01,3.919800000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.473296508789062500e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.483303198814392090e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.905199999999999960e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.493310129642486572e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.503313663005828857e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.513323688507080078e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.523332407474517822e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.854299999999999926e+01,3.910099999999999909e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.533342735767364502e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.869000000000000128e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.543349714279174805e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.859199999999999875e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.553361136913299561e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.844600000000000151e+01,3.914999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.563362298011779785e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.844600000000000151e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.573368277549743652e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.583372337818145752e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.844600000000000151e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.593384919166564941e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.878800000000000026e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.603400609493255615e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.849500000000000099e+01,3.944299999999999784e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.613403222560882568e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.623417725563049316e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.878800000000000026e+01,3.919800000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.633421368598937988e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.643433058261871338e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.653439755439758301e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.663443171977996826e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.924699999999999989e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.673456079959869385e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.939399999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.683470408916473389e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.888599999999999923e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.693479294776916504e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.703481483459472656e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.839699999999999847e+01,3.939399999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.713487305641174316e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.869000000000000128e+01,3.939399999999999835e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.723500502109527588e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.893499999999999872e+01,3.949199999999999733e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.733508520126342773e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.864099999999999824e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.743515913486480713e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.753519287109375000e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.869000000000000128e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.763526899814605713e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.773529951572418213e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.873900000000000077e+01,3.919800000000000040e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.783542270660400391e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.878800000000000026e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.793552882671356201e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.803563034534454346e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.888599999999999923e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.813567171096801758e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.929599999999999937e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.823568818569183350e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.878800000000000026e+01,3.934499999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.833578426837921143e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.912999999999999901e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.843591322898864746e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.958899999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.853599812984466553e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.949199999999999733e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.863604090213775635e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.958899999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.873612787723541260e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.888599999999999923e+01,3.963799999999999812e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.883623032569885254e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.963799999999999812e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.893637807369232178e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.888599999999999923e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.903653101921081543e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.888599999999999923e+01,3.963799999999999812e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.913660702705383301e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.898300000000000054e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.923672239780426025e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.883699999999999974e+01,3.944299999999999784e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.933694522380828857e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.917899999999999849e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.943702158927917480e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.953712794780731201e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.958899999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.963725495338439941e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.888599999999999923e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.973737063407897949e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.983746733665466309e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.973599999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.993750696182250977e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.927700000000000102e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.003761270046234131e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.988300000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.013767759799957275e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.958899999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.023781623840332031e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.958899999999999864e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.033790221214294434e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.922800000000000153e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.043793435096740723e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.912999999999999901e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.053795518875122070e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.063800215721130371e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.917899999999999849e+01,3.973599999999999710e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.073803501129150391e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.898300000000000054e+01,3.983400000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.083809659481048584e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.912999999999999901e+01,3.983400000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.093814382553100586e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.912999999999999901e+01,3.983400000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.103829448223114014e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.898300000000000054e+01,3.954099999999999682e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.113838570117950439e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.927700000000000102e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.123847062587738037e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.917899999999999849e+01,3.993200000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.133854644298553467e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.922800000000000153e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.143863527774810791e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.153868093490600586e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.163882503509521484e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.927700000000000102e+01,3.993200000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.173884141445159912e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.917899999999999849e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.183897037506103516e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.932600000000000051e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.193908390998840332e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.903200000000000003e+01,3.983400000000000318e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.203915565013885498e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.922800000000000153e+01,3.988300000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.213928253650665283e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.932600000000000051e+01,3.993200000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.223939993381500244e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.927700000000000102e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.233944218158721924e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.908099999999999952e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.243956584930419922e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.922800000000000153e+01,3.988300000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.253966357707977295e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.917899999999999849e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.263970522880554199e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.947200000000000131e+01,3.993200000000000216e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.273977978229522705e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.932600000000000051e+01,3.978499999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.283988482952117920e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.947200000000000131e+01,3.988300000000000267e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.293990659713745117e+02,0.000000000000000000e+00,2.000000000000000000e+01,2.932600000000000051e+01,3.968699999999999761e+01,2.300000000000000000e+01,2.300000000000000000e+01
